1/9/2023,PT.KALIMANTAN INTI MAJU,YN10V01011R999,SEAL KIT,2,"4,200,300","462,033"
1/9/2023,PT.KALIMANTAN INTI MAJU,VA32G6100010B,# INJECTOR ASSY,4,"16,880,000","1,856,800"
1/10/2023,PT.KALIMANTAN INTI MAJU,VA3436204100J1M," FILTER, FUEL",20,"3,874,000","426,140"
1/10/2023,PT.KALIMANTAN INTI MAJU,VA32G6200100J1M," ELEMENT, FUEL",20,"2,262,000","248,820"
1/10/2023,PT.KALIMANTAN INTI MAJU,YN21P01068R100J1J,"FILTER,FUEL",20,"2,314,000","254,540"
1/10/2023,PT.KALIMANTAN INTI MAJU,VA32G4001100J1M," FILTER, OIL",20,"2,184,000","240,240"
1/10/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,7,"6,001,450","660,160"
1/10/2023,PT.KALIMANTAN INTI MAJU,YY11P00008S002D,"# ELEMENT,FILTER",7,"1,456,000","160,160"
1/10/2023,PT.KALIMANTAN INTI MAJU,YY11P00008S003D,"# ELEMENT,FILTER",7,"2,265,900","249,249"
1/10/2023,PT.KALIMANTAN INTI MAJU,YN57V00012S002,"ELEMENT, FILTER",7,"2,993,900","329,329"
1/10/2023,PT.KALIMANTAN INTI MAJU,LQ50V01007P1,FILTER,7,"3,303,300","363,363"
1/10/2023,PT.KALIMANTAN INTI MAJU,LQ50V01009P1,FILTER,7,"1,697,150","186,687"
1/10/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),15,"9,750,000","1,072,500"
1/10/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),50,"27,400,000","3,013,999"
1/10/2023,PT.KALIMANTAN INTI MAJU,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),18,"4,050,000","445,500"
1/10/2023,PT.KALIMANTAN INTI MAJU,YN50V00016F1,"FILTER, INLINE",5,"4,810,000","529,100"
1/11/2023,PT.KALIMANTAN INTI MAJU,YN32T00067F1,"PARTS KIT, SPARE",1,"7,117,000","782,870"
1/11/2023,PT.KALIMANTAN INTI MAJU,YN32T00067F1,"PARTS KIT, SPARE",1,"7,117,000","782,870"
1/13/2023,PT.KALIMANTAN INTI MAJU,YM30P01008S001,RUBBER,1,"2,886,000","317,460"
1/13/2023,PT.KALIMANTAN INTI MAJU,VA9223331600,BOLT,6,"429,000","47,190"
1/13/2023,PT.KALIMANTAN INTI MAJU,VA32G4001100J1M," FILTER, OIL",1,"109,200","12,012"
1/13/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S5,OIL ENGINE DH1 15W40 5LTR,1,"177,000","19,470"
1/13/2023,PT.KALIMANTAN INTI MAJU,VA32G6200100J1M," ELEMENT, FUEL",1,"113,100","12,441"
1/13/2023,PT.KALIMANTAN INTI MAJU,VA3436204100J1M," FILTER, FUEL",1,"193,700","21,307"
1/13/2023,PT.KALIMANTAN INTI MAJU,YN21P01068R100J1J,"FILTER,FUEL",1,"115,700","12,727"
1/13/2023,PT.KALIMANTAN INTI MAJU,YY11P00008S002D,"# ELEMENT,FILTER",1,"208,000","22,880"
1/13/2023,PT.KALIMANTAN INTI MAJU,YY11P00008S003D,"# ELEMENT,FILTER",1,"323,700","35,607"
1/13/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52S00103P1,"SENSOR, PRESS",1,"926,000","101,860"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS112132020,"GASKET,CYL HEAD COVE",1,"472,550","51,981"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH11188E0010,"PLUG,CAMSHAFT HOUSIN",2,"236,600","26,026"
1/16/2023,PT.KALIMANTAN INTI MAJU,923582,O-RING,1,"41,600","4,576"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),10,"5,480,000","602,800"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),5,"3,250,000","357,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),6,"1,350,000","148,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52S00103P1,"SENSOR, PRESS",1,"926,000","101,860"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52S00103P1,"SENSOR, PRESS",1,"926,000","101,860"
1/16/2023,PT.KALIMANTAN INTI MAJU,VA32G6200100J1M," ELEMENT, FUEL",1,"113,100","12,441"
1/16/2023,PT.KALIMANTAN INTI MAJU,VA3436204100J1M," FILTER, FUEL",1,"193,700","21,307"
1/16/2023,PT.KALIMANTAN INTI MAJU,VA32G4001100J1M," FILTER, OIL",1,"109,200","12,012"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,"1,096,000","120,560"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),3,"1,644,000","180,840"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),6,"3,288,000","361,680"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN35V00048F2K,"VALVE, SOLENOID",1,"1,925,000","211,750"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,"1,096,000","120,560"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,"1,096,000","120,560"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),2,"450,000","49,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),6,"3,288,000","361,680"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),7,"3,836,000","421,960"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,"5,050,000","555,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S200,OIL ENGINE DH1 15W40 (DRUM),2,"10,720,000","1,179,200"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS894101570,"SENSOR ASSY,SPEED",1,"622,600","68,486"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH11188E0010,"PLUG,CAMSHAFT HOUSIN",2,"236,600","26,026"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01068R100J1J,"FILTER,FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01088R100J1J,"FILTER,FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01016R610,REPAIR KIT,2,"1,664,000","183,039"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),6,"1,350,000","148,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),2,"1,300,000","143,000"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN58S00009F1,"GAUGE, LEVEL, OIL",1,"264,000","29,040"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN58S00009F1,"GAUGE, LEVEL, OIL",1,"264,000","29,040"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN57V00012S002,"ELEMENT, FILTER",1,"427,700","47,047"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN01F01039P1-DK,GUIDE TRACK,5,"5,200,000","571,999"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN57V00012S002,"ELEMENT, FILTER",1,"427,700","47,047"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,2424N196D3J1A, SHOE,16,"6,400,000","704,000"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN35V00054F1K,"VALVE, SOLENOID",1,"1,935,000","212,850"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN35V00048F2K,"VALVE, SOLENOID",1,"1,925,000","211,750"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52S00103P1,"SENSOR, PRESS",1,"926,000","101,860"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52S00103P1,"SENSOR, PRESS",1,"926,000","101,860"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,"1,096,000","120,560"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),3,"1,644,000","180,840"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,"1,096,000","120,560"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),1,"548,000","60,280"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN58S00009F1,"GAUGE, LEVEL, OIL",1,"264,000","29,040"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52S00045F1,"SENSOR, LEVEL",1,"719,000","79,090"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN50V00020F1,"FILTER, INLINE",1,"888,000","97,680"
